species,lon,lat
Myracrodruon_urundeuva,-47.85,-15.866667
Myracrodruon_urundeuva,-47.5625,-15.4375
Myracrodruon_urundeuva,-47.178889,-16.187222
Myracrodruon_urundeuva,-50.904722,-20.224722
Myracrodruon_urundeuva,-43.8419444,-16.6836111
Myracrodruon_urundeuva,-43.8616981506348,-16.7350006103516
Myracrodruon_urundeuva,-47.75,-15.533333
Myracrodruon_urundeuva,-45.649722,-20.387222
Myracrodruon_urundeuva,-43.089167,-9.483611
Myracrodruon_urundeuva,-39.766667,-12.7
Myracrodruon_urundeuva,-57.6789016723633,-16.0706005096436
Myracrodruon_urundeuva,-49.2900009155273,-20.6000003814697
Myracrodruon_urundeuva,-43.8897018432617,-19.6271991729736
Myracrodruon_urundeuva,-44.3897018432617,-19.4911003112793
Myracrodruon_urundeuva,-46.792222,-13.212777
Myracrodruon_urundeuva,-46.66667,-14
Myracrodruon_urundeuva,-47.88,-7.56
Myracrodruon_urundeuva,-48.6,-18.18
Myracrodruon_urundeuva,-48.966666,-14.433333
Myracrodruon_urundeuva,-41.5,-13.5
Myracrodruon_urundeuva,-46.48667,-14.06722
Myracrodruon_urundeuva,-48.797222,-14.30722
Myracrodruon_urundeuva,-48.254166,-12.7475
Myracrodruon_urundeuva,-48.215,-13.163888
Myracrodruon_urundeuva,-48.204722,-12.774444
Myracrodruon_urundeuva,-48.173888,-12.942777
Myracrodruon_urundeuva,-47.486666,-7.2952777
Myracrodruon_urundeuva,-47.741111,-7.2052777
Myracrodruon_urundeuva,-47.32472,-16.22028
Myracrodruon_urundeuva,-48.178333,-16.236388
Myracrodruon_urundeuva,-47.57,-12.86556
Myracrodruon_urundeuva,-48.525555,-17.769166
Myracrodruon_urundeuva,-49.3386001586914,-14.1955995559692
Myracrodruon_urundeuva,-48.625,-17.74169921875
Myracrodruon_urundeuva,-46.7717018127441,-13.0367002487183
Myracrodruon_urundeuva,-47.9502983093262,-16.2525005340576
Myracrodruon_urundeuva,-49.0993995666504,-17.7311000823975
Myracrodruon_urundeuva,-46.3694000244141,-14.0930995941162
Myracrodruon_urundeuva,-46.3182983398438,-13.3983001708984
Myracrodruon_urundeuva,-45.3438987731934,-9.83166980743408
Myracrodruon_urundeuva,-48.901072,-21.220292
Myracrodruon_urundeuva,-46.9422,-22.3722
Myracrodruon_urundeuva,-50.057667,-20.4575
Myracrodruon_urundeuva,-49.3163889,-20.7080556
Myracrodruon_urundeuva,-47.855036,-21.167567
Myracrodruon_urundeuva,-47.300531,-21.275944
Myracrodruon_urundeuva,-47.335422,-21.096792
Myracrodruon_urundeuva,-40.4986000061035,-9.41166973114014
Myracrodruon_urundeuva,-40.0816993713379,-7.88250017166138
Myracrodruon_urundeuva,-49.3925,-21.860278
Myracrodruon_urundeuva,-43.869444,-9.486111
Myracrodruon_urundeuva,-43.011100769043,-9.51556015014648
Myracrodruon_urundeuva,-41.5924987792969,-13.5166997909546
Myracrodruon_urundeuva,-39.1192016601562,-8.07417011260986
Myracrodruon_urundeuva,-49.3800010681152,-20.0300006866455
Myracrodruon_urundeuva,-49.4217,-17.6745
Myracrodruon_urundeuva,-52.666667,-16.45
Myracrodruon_urundeuva,-45,-13
Myracrodruon_urundeuva,-45.00175,-11.699983
Myracrodruon_urundeuva,-43.920017,-8.944347
Myracrodruon_urundeuva,-45.666667,-7.383333
Myracrodruon_urundeuva,-46.44,-6.119722
Myracrodruon_urundeuva,-44.640439,-5.400165
Myracrodruon_urundeuva,-47.969722,-15.406667
Myracrodruon_urundeuva,-50.833333,-17.25
Myracrodruon_urundeuva,-47.217611,-13.593194
Myracrodruon_urundeuva,-47.470833,-13.581944
Myracrodruon_urundeuva,-47.316667,-16.05
Myracrodruon_urundeuva,-48.166667,-15.516667
Myracrodruon_urundeuva,-49.055278,-15.853889
Myracrodruon_urundeuva,-46.539722,-13.673056
Myracrodruon_urundeuva,-48.2839,-15.1603
Myracrodruon_urundeuva,-43.530556,-6.832222
Myracrodruon_urundeuva,-45.970533,-15.774617
Myracrodruon_urundeuva,-47.735556,-21.198611
Myracrodruon_urundeuva,-51.441389,-16.362222
Myracrodruon_urundeuva,-47.958639,-15.512472
Myracrodruon_urundeuva,-35.698389,-7.109639
Myracrodruon_urundeuva,-50.078056,-17.728333
Myracrodruon_urundeuva,-50.1004,-17.7861
Myracrodruon_urundeuva,-50.0532,-17.4044
Myracrodruon_urundeuva,-49.856,-17.3777
Myracrodruon_urundeuva,-49.060833,-17.822778
Myracrodruon_urundeuva,-47.45,-15.033333
Myracrodruon_urundeuva,-44.460012999999996,-9.899999
Myracrodruon_urundeuva,-43.920006,-5.219747
Myracrodruon_urundeuva,-46.439997,-5.58
Myracrodruon_urundeuva,-44.28,-11.879994
Myracrodruon_urundeuva,-37.25,-6.6
Myracrodruon_urundeuva,-57.600278,-13.319444
Myracrodruon_urundeuva,-43.019819,-5.220172
Myracrodruon_urundeuva,-43.92,-11.52
Myracrodruon_urundeuva,-53.28,-16.02
Myracrodruon_urundeuva,-43.919971,-4.860004
Myracrodruon_urundeuva,-56.52,-15.84
Myracrodruon_urundeuva,-43.38,-11.52
Myracrodruon_urundeuva,-54.18,-16.74
Myracrodruon_urundeuva,-46.98,-5.58
Myracrodruon_urundeuva,-45,-12.420008
Myracrodruon_urundeuva,-43.919999,-4.320009
Myracrodruon_urundeuva,-44.459722,-11.34
Myracrodruon_urundeuva,-43.019984,-4.320027
Myracrodruon_urundeuva,-54.36,-14.58
Myracrodruon_urundeuva,-53.099722,-16.38
Myracrodruon_urundeuva,-54.54,-16.38
Myracrodruon_urundeuva,-43.199958,-4.320024
Myracrodruon_urundeuva,-43.740012,-4.679986
Myracrodruon_urundeuva,-56.52,-14.399722
Myracrodruon_urundeuva,-43.909722,-10.986111
Myracrodruon_urundeuva,-44.820092,-5.580676
Myracrodruon_urundeuva,-43.920027,-4.679971
Myracrodruon_urundeuva,-53.1,-17.099722
Myracrodruon_urundeuva,-44.999722,-11.159722
Myracrodruon_urundeuva,-54.54,-16.74
Myracrodruon_urundeuva,-46.980004,-6.300001
Myracrodruon_urundeuva,-43.200011,-4.860003
Myracrodruon_urundeuva,-43.920028,-7.02
Myracrodruon_urundeuva,-47.915833,-15.631667
Myracrodruon_urundeuva,-52.74,-16.56
Myracrodruon_urundeuva,-53.999722,-16.56
Myracrodruon_urundeuva,-43.919794,-11.574256
Myracrodruon_urundeuva,-47.739167,-15.813056
Myracrodruon_urundeuva,-43.352222,-12.419722
Myracrodruon_urundeuva,-45.18,-10.44
Myracrodruon_urundeuva,-44.46,-10.799994
Myracrodruon_urundeuva,-46.44,-5.939722
Myracrodruon_urundeuva,-54.72,-15.66
Myracrodruon_urundeuva,-43.559989,-4.45497
Myracrodruon_urundeuva,-48.005833,-15.558333
Myracrodruon_urundeuva,-44.100193,-5.759122
Myracrodruon_urundeuva,-46.878056,-16.349167
Myracrodruon_urundeuva,-42.299999,-3.420007
Myracrodruon_urundeuva,-43.380007,-3.780006
Myracrodruon_urundeuva,-47.4583015441895,-13.7974996566772
Myracrodruon_urundeuva,-49.3875007629395,-14.2877998352051
Myracrodruon_urundeuva,-53.2052993774414,-17.3255996704102
Myracrodruon_urundeuva,-41.5032997131348,-16.5617008209229
Myracrodruon_urundeuva,-49.060001373291,-22.3099994659424
Myracrodruon_urundeuva,-48.4700012207031,-20.9400005340576
Myracrodruon_urundeuva,-49.4900016784668,-21.0100002288818
Myracrodruon_urundeuva,-49.3699989318848,-20.8199996948242
Myracrodruon_urundeuva,-46.6300010681152,-23.5400009155273
Myracrodruon_urundeuva,-46.5217,-13.8169
Myracrodruon_urundeuva,-49.0486,-15.7481
Myracrodruon_urundeuva,-36.8792,-8.575
Myracrodruon_urundeuva,-45.9031,-15.3917
Myracrodruon_urundeuva,-46.0317,-18.3781
Myracrodruon_urundeuva,-46.33,-14.25
Myracrodruon_urundeuva,-48.99336,-15.82275
Myracrodruon_urundeuva,-48.97,-14.63
Myracrodruon_urundeuva,-43.0281,-15.7433
Myracrodruon_urundeuva,-56.7364,-21.1119
Myracrodruon_urundeuva,-48.53,-17.72
Myracrodruon_urundeuva,-43.22,-12.78
Myracrodruon_urundeuva,-36.3708,-8.1458
Myracrodruon_urundeuva,-47.4619,-20.2042
Myracrodruon_urundeuva,-40.0833,-13.8578
Myracrodruon_urundeuva,-51.9889,-18.4406
Myracrodruon_urundeuva,-49.465,-18.9692
Myracrodruon_urundeuva,-43.41,-13.25
Myracrodruon_urundeuva,-47.47,-15.52
Myracrodruon_urundeuva,-44.6153,-14.2325
Myracrodruon_urundeuva,-57.6531,-19.0094
Myracrodruon_urundeuva,-47.4508,-6.5608
Myracrodruon_urundeuva,-40.2928,-6.0033
Myracrodruon_urundeuva,-46.4919,-14.4808
Myracrodruon_urundeuva,-56.83,-19.17
Myracrodruon_urundeuva,-45.07,-7.22
Myracrodruon_urundeuva,-48.2169,-13.3836
Myracrodruon_urundeuva,-46.02,-16.82
Myracrodruon_urundeuva,-44.05,-12.95
Myracrodruon_urundeuva,-42.4539,-12.3658
Myracrodruon_urundeuva,-48.407778,-22.931389
Myracrodruon_urundeuva,-48.9799995422363,-22.4599990844727
Myracrodruon_urundeuva,-40.9707984924316,-9.16193962097168
Myracrodruon_urundeuva,-38.9558,-12.6183
Myracrodruon_urundeuva,-42.316667,-9.616667
Myracrodruon_urundeuva,-39.4817,-9.84139
Myracrodruon_urundeuva,-42.5388984680176,-21.7705993652344
Myracrodruon_urundeuva,-53.1919444,-19.0297223
Myracrodruon_urundeuva,-57.5677778,-21.6583333
Myracrodruon_urundeuva,-56.3782997131348,-20.2406005859375
Myracrodruon_urundeuva,-55.288083,-10.295472
Myracrodruon_urundeuva,-41.1128005981445,-20.8488998413086
Myracrodruon_urundeuva,-36.36,-7.057222
Myracrodruon_urundeuva,-38.818444,-4.245167
Myracrodruon_urundeuva,-37.818528,-5.203222
Myracrodruon_urundeuva,-40.168139,-6.601
Myracrodruon_urundeuva,-40.166667,-6.65
Myracrodruon_urundeuva,-40.316667,-6.734306
Myracrodruon_urundeuva,-41.623611,-13.651111
Myracrodruon_urundeuva,-38.634361,-4.233722
Myracrodruon_urundeuva,-40.069406,-5.409122
Myracrodruon_urundeuva,-38.992083,-4.254444
Myracrodruon_urundeuva,-40.6725,-6.042778
Myracrodruon_urundeuva,-39.159139,-6.369111
Myracrodruon_urundeuva,-39.340111,-3.815611
Myracrodruon_urundeuva,-38.975167,-4.814639
Myracrodruon_urundeuva,-40.840944,-5.201861
Myracrodruon_urundeuva,-38.7083015441895,-4.22417020797729
Myracrodruon_urundeuva,-38.9014015197754,-4.46999979019165
Myracrodruon_urundeuva,-39.1925010681152,-4.23222017288208
Myracrodruon_urundeuva,-38.6530990600586,-3.73610997200012
Myracrodruon_urundeuva,-38.543098449707,-3.71722006797791
Myracrodruon_urundeuva,-40.8163986206055,-3.75999999046326
Myracrodruon_urundeuva,-38.6371994018555,-4.03972005844116
Myracrodruon_urundeuva,-40.3086013793945,-5.39638996124268
Myracrodruon_urundeuva,-39.315299987793,-7.21305990219116
Myracrodruon_urundeuva,-38.6856002807617,-3.89083003997803
Myracrodruon_urundeuva,-40.4550018310547,-3.54167008399963
Myracrodruon_urundeuva,-38.372501373291,-5.10666990280151
Myracrodruon_urundeuva,-40.6944007873535,-6.21111011505127
Myracrodruon_urundeuva,-40.3497009277344,-3.68611001968384
Myracrodruon_urundeuva,-39.437198638916,-3.58083009719849
Myracrodruon_urundeuva,-43.0224990844727,-6.76694011688232
Myracrodruon_urundeuva,-37.61669921875,-5.07999992370605
Myracrodruon_urundeuva,-55.91833,-20.19556
Myracrodruon_urundeuva,-56.72778,-20.73472
Myracrodruon_urundeuva,-37.9056,-6.21278
Myracrodruon_urundeuva,-39.2986,-6.35944
Myracrodruon_urundeuva,-36.833333,-6.116667
Myracrodruon_urundeuva,-39.383333,-6.318889
Myracrodruon_urundeuva,-37.458333,-5.083333
Myracrodruon_urundeuva,-37.761111,-6.208333
Myracrodruon_urundeuva,-37.4125,-5.051667
Myracrodruon_urundeuva,-43.6744003295898,-15.3382997512817
Myracrodruon_urundeuva,-43.9219017028809,-14.854700088501
Myracrodruon_urundeuva,-50.1213989257812,-18.8386001586914
Myracrodruon_urundeuva,-45.24169921875,-18.2063999176025
Myracrodruon_urundeuva,-37.2541999816895,-7.22278022766113
Myracrodruon_urundeuva,-43.3300018310547,-9.27861022949219
Myracrodruon_urundeuva,-47.7000007629395,-20.1900005340576
Myracrodruon_urundeuva,-38.167833,-9.255422
Myracrodruon_urundeuva,-35.745028,-9.543606
Myracrodruon_urundeuva,-37.510808,-10.57425
Myracrodruon_urundeuva,-37.451719,-9.749378
Myracrodruon_urundeuva,-37.700997,-9.807414
Myracrodruon_urundeuva,-37.377564,-9.230869
Myracrodruon_urundeuva,-37.275758,-9.919739
Myracrodruon_urundeuva,-37.998675,-9.403361
Myracrodruon_urundeuva,-40.875301361084,-19.8738994598389
Myracrodruon_urundeuva,-41.0638999938965,-19.4958000183105
Myracrodruon_urundeuva,-44.4042015075684,-19.2744007110596
Myracrodruon_urundeuva,-45.1411018371582,-7.08444023132324
Myracrodruon_urundeuva,-49.486400604248,-19.5356006622314
Myracrodruon_urundeuva,-55.7872009277344,-20.4710998535156
Myracrodruon_urundeuva,-43.8513984680176,-19.7696990966797
Myracrodruon_urundeuva,-50.3199996948242,-21.6700000762939
Myracrodruon_urundeuva,-43.751389,-14.211389
Myracrodruon_urundeuva,-43.4,-9.503611
Myracrodruon_urundeuva,-43.805864,-18.929663
Myracrodruon_urundeuva,-43.711389,-10.782778
Myracrodruon_urundeuva,-44,-17.5
Myracrodruon_urundeuva,-36.600278,-6.403333
Myracrodruon_urundeuva,-40.633333,-9.033333
Myracrodruon_urundeuva,-49.05,-14.716667
Myracrodruon_urundeuva,-42.225361,-9.655694
Myracrodruon_urundeuva,-43.964722,-19.466389
Myracrodruon_urundeuva,-47.116667,-15.35
Myracrodruon_urundeuva,-43.778669,-19.009777
Myracrodruon_urundeuva,-38.412931,-8.475639
Myracrodruon_urundeuva,-40.120833,-6.600278
Myracrodruon_urundeuva,-44.183333,-18.283333
Myracrodruon_urundeuva,-48.266667,-14
Myracrodruon_urundeuva,-37.112797,-7.846683
Myracrodruon_urundeuva,-38.413944,-7.819056
Myracrodruon_urundeuva,-42.85,-16.6
Myracrodruon_urundeuva,-41.2966995239258,-13.8133001327515
Myracrodruon_urundeuva,-47.334400177002,-15.5371999740601
Myracrodruon_urundeuva,-49.2538986206055,-16.6786003112793
Myracrodruon_urundeuva,-46.1130981445312,-14.4877996444702
Myracrodruon_urundeuva,-52.4221992492676,-21.7141990661621
Myracrodruon_urundeuva,-45.5393981933594,-20.2819004058838
Myracrodruon_urundeuva,-42.182201385498,-16.6189002990723
Myracrodruon_urundeuva,-44.4308013916016,-18.7563991546631
Myracrodruon_urundeuva,-44.0814018249512,-19.5578002929688
Myracrodruon_urundeuva,-43.7144012451172,-19.1688995361328
Myracrodruon_urundeuva,-43.9233016967773,-19.6919002532959
Myracrodruon_urundeuva,-38.1016998291016,-7.83805990219116
Myracrodruon_urundeuva,-42.1685981750488,-4.82777976989746
Myracrodruon_urundeuva,-47.060001373291,-22.8999996185303
Myracrodruon_urundeuva,-41.875556,-11.248056
Myracrodruon_urundeuva,-41.809722,-13.779722
Myracrodruon_urundeuva,-41.25,-11.916667
Myracrodruon_urundeuva,-41.942778,-11.165
Myracrodruon_urundeuva,-42.553889,-8.834167
Myracrodruon_urundeuva,-41.713889,-4.099722
Myracrodruon_urundeuva,-42.2,-11.283333
Myracrodruon_urundeuva,-44.32,-13.586111
Myracrodruon_urundeuva,-40.122222,-13.890833
Myracrodruon_urundeuva,-42.266667,-13.316667
Myracrodruon_urundeuva,-39.183889,-12.161667
Myracrodruon_urundeuva,-42.7025,-11.896667
Myracrodruon_urundeuva,-43.485,-9.221389
Myracrodruon_urundeuva,-44.197778,-14.234722
Myracrodruon_urundeuva,-40.330833,-9.333333
Myracrodruon_urundeuva,-45.096389,-12.517222
Myracrodruon_urundeuva,-44.553611,-14.3875
Myracrodruon_urundeuva,-39.373056,-8.703611
Myracrodruon_urundeuva,-41.510833,-16.485278
Myracrodruon_urundeuva,-38.336389,-9.139444
Myracrodruon_urundeuva,-40.894167,-9.530833
Myracrodruon_urundeuva,-42.650833,-14.765278
Myracrodruon_urundeuva,-38.854444,-8.854444
Myracrodruon_urundeuva,-38.958333,-8.861389
Myracrodruon_urundeuva,-39.565278,-9.145833
Myracrodruon_urundeuva,-39.811944,-9.038889
Myracrodruon_urundeuva,-42.237222,-10.423056
Myracrodruon_urundeuva,-43.363889,-9.185
Myracrodruon_urundeuva,-40.571389,-13.243611
Myracrodruon_urundeuva,-39.796389,-12.744167
Myracrodruon_urundeuva,-39.83,-12.822778
Myracrodruon_urundeuva,-37.556667,-5.7925
Myracrodruon_urundeuva,-38.016389,-6.428056
Myracrodruon_urundeuva,-41.619444,-13.468333
Myracrodruon_urundeuva,-42.110556,-16.905278
Myracrodruon_urundeuva,-39.015,-4.970556
Myracrodruon_urundeuva,-41.092222,-11.265
Myracrodruon_urundeuva,-39.366944,-11.8125
Myracrodruon_urundeuva,-39.163889,-8.120833
Myracrodruon_urundeuva,-39.7,-12.716667
Myracrodruon_urundeuva,-42.527778,-11.743056
Myracrodruon_urundeuva,-45.585556,-20.328056
Myracrodruon_urundeuva,-38.645,-7.090556
Myracrodruon_urundeuva,-40.319722,-9.046944
Myracrodruon_urundeuva,-38.384167,-7.968056
Myracrodruon_urundeuva,-41.432778,-11.012778
Myracrodruon_urundeuva,-48.333333,-10.8
Myracrodruon_urundeuva,-39.85,-12.883333
Myracrodruon_urundeuva,-41.009167,-12.455278
Myracrodruon_urundeuva,-47.186389,-15.349167
Myracrodruon_urundeuva,-46.636944,-11.784167
Myracrodruon_urundeuva,-43.756944,-14.881389
Myracrodruon_urundeuva,-41.461667,-11.733889
Myracrodruon_urundeuva,-44.037778,-19.428333
Myracrodruon_urundeuva,-44.103056,-19.437778
Myracrodruon_urundeuva,-38.875278,-11.711667
Myracrodruon_urundeuva,-44.157222,-14.425
Myracrodruon_urundeuva,-42.706944,-13.001389
Myracrodruon_urundeuva,-42.517222,-13.060833
Myracrodruon_urundeuva,-42.529722,-14.225
Myracrodruon_urundeuva,-39.115833,-12.132222
Myracrodruon_urundeuva,-44.903889,-11.771667
Myracrodruon_urundeuva,-42.551111,-13.9475
Myracrodruon_urundeuva,-41.912778,-9.485556
Myracrodruon_urundeuva,-41.950278,-13.533611
Myracrodruon_urundeuva,-41.75,-13.433333
Myracrodruon_urundeuva,-41.149444,-9.410556
Myracrodruon_urundeuva,-40.419722,-13.258889
Myracrodruon_urundeuva,-39.871944,-10.665
Myracrodruon_urundeuva,-37.508889,-9.723333
Myracrodruon_urundeuva,-44.645833,-13.345
Myracrodruon_urundeuva,-47.866667,-15.583333
Myracrodruon_urundeuva,-40.592222,-7.470833
Myracrodruon_urundeuva,-38.9667015075684,-12.2666997909546
Myracrodruon_urundeuva,-40.5182991027832,-11.1806001663208
Myracrodruon_urundeuva,-40.6775016784668,-5.1783299446106
Myracrodruon_urundeuva,-43.932201385498,-14.7558002471924
Myracrodruon_urundeuva,-38.0341987609863,-8.27472019195557
Myracrodruon_urundeuva,-44.0825,-18.644444
Myracrodruon_urundeuva,-44.262471,-9.12336
Myracrodruon_urundeuva,-42.256111,-17.081111
Myracrodruon_urundeuva,-42.061111,-16.862222
Myracrodruon_urundeuva,-40.5375,-13.275
Myracrodruon_urundeuva,-41.124967,-13.966356
Myracrodruon_urundeuva,-42.194444,-13.919722
Myracrodruon_urundeuva,-41.625,-13.938889
Myracrodruon_urundeuva,-46.6875,-14.584722
Myracrodruon_urundeuva,-43.116667,-16.033333
Myracrodruon_urundeuva,-57.6016998291016,-19.0046997070312
Myracrodruon_urundeuva,-55.9674987792969,-16.1944007873535
Myracrodruon_urundeuva,-54.8055992126465,-22.2210998535156
Myracrodruon_urundeuva,-46.8199996948242,-22.4300003051758
Myracrodruon_urundeuva,-47.6399993896484,-22.7199993133545
Myracrodruon_urundeuva,-47.6199989318848,-22.2199993133545
Myracrodruon_urundeuva,-47.560001373291,-22.4099998474121
Myracrodruon_urundeuva,-59.3353004455566,-15.2260999679565
Myracrodruon_urundeuva,-47.8800010681152,-20.7199993133545
Myracrodruon_urundeuva,-36.399889,-6.722861
Myracrodruon_urundeuva,-37.237528,-7.069722
Myracrodruon_urundeuva,-37.934972,-6.617167
Myracrodruon_urundeuva,-36.033333,-6.45
Myracrodruon_urundeuva,-37.260556,-6.896389
Myracrodruon_urundeuva,-36.095833,-6.836111
Myracrodruon_urundeuva,-38.463056,-6.89
Myracrodruon_urundeuva,-37.309444,-6.976111
Myracrodruon_urundeuva,-37.098056,-7.296944
Myracrodruon_urundeuva,-38.252778,-7.406667
Myracrodruon_urundeuva,-37.4485,-6.474667
Myracrodruon_urundeuva,-37.383333,-7
Myracrodruon_urundeuva,-37.283056,-7.029222
Myracrodruon_urundeuva,-37.173356,-7.610475
Myracrodruon_urundeuva,-39.908333,-7.177306
Myracrodruon_urundeuva,-38.0421981811523,-7.47972011566162
Myracrodruon_urundeuva,-36.1349983215332,-7.48166990280151
Myracrodruon_urundeuva,-37.6088981628418,-7.12555980682373
Myracrodruon_urundeuva,-37.521900177002,-6.90443992614746
Myracrodruon_urundeuva,-36.0611000061035,-7.07667016983032
Myracrodruon_urundeuva,-38.911833,-7.299917
Myracrodruon_urundeuva,-37.27525,-7.509694
Myracrodruon_urundeuva,-39.204722,-7.275556
Myracrodruon_urundeuva,-37.275264,-7.580753
Myracrodruon_urundeuva,-36.083333,-6.516667
Myracrodruon_urundeuva,-50.9338989257812,-28.5121994018555
Myracrodruon_urundeuva,-49.987556,-19.473278
Myracrodruon_urundeuva,-44.562778,-17.093056
Myracrodruon_urundeuva,-44.242778,-15.123056
Myracrodruon_urundeuva,-46.0093994140625,-17.0097007751465
Myracrodruon_urundeuva,-42.8622016906738,-16.8003005981445
Myracrodruon_urundeuva,-41.1702995300293,-19.3941993713379
Myracrodruon_urundeuva,-42.5903015136719,-17.218599319458
Myracrodruon_urundeuva,-47.6747016906738,-19.1525001525879
Myracrodruon_urundeuva,-44.9352989196777,-19.2243995666504
Myracrodruon_urundeuva,-42.7299995422363,-17.2856006622314
Myracrodruon_urundeuva,-39.491806,-7.527
Myracrodruon_urundeuva,-39.875,-6.87444019317627
Myracrodruon_urundeuva,-39.30419921875,-7.31111001968384
Myracrodruon_urundeuva,-39.062198638916,-6.60666990280151
Myracrodruon_urundeuva,-39.4094009399414,-7.23416996002197
Myracrodruon_urundeuva,-39.6805992126465,-7.09167003631592
Myracrodruon_urundeuva,-39.5511016845703,-7.63082981109619
Myracrodruon_urundeuva,-47.5913889,-15.5905555
Myracrodruon_urundeuva,-45.06666,-7.38333
Myracrodruon_urundeuva,-53.864167,-18.163056
Myracrodruon_urundeuva,-47.004444,-14.47075
Myracrodruon_urundeuva,-47.7025,-18.041389
Myracrodruon_urundeuva,-48.133611,-18.006111
Myracrodruon_urundeuva,-49.1175003051758,-15.3175001144409
Myracrodruon_urundeuva,-48.2071990966797,-7.19111013412476
Myracrodruon_urundeuva,-50.2150001525879,-16.1266994476318
Myracrodruon_urundeuva,-41.3244445,-21.7541667
Myracrodruon_urundeuva,-35.843889,-8.381944
Myracrodruon_urundeuva,-38.726389,-8.054444
Myracrodruon_urundeuva,-37.843056,-9.6075
Myracrodruon_urundeuva,-36.444167,-8.137778
Myracrodruon_urundeuva,-38.1492004394531,-9.10527992248535
Myracrodruon_urundeuva,-36.7757987976074,-8.46638965606689
Myracrodruon_urundeuva,-36.2400016784668,-7.25943994522095
Myracrodruon_urundeuva,-57.205306,-15.642861
Myracrodruon_urundeuva,-58.010694,-16.145556
Myracrodruon_urundeuva,-58.291389,-16.368056
Myracrodruon_urundeuva,-52.5511016845703,-17.5694007873535
Myracrodruon_urundeuva,-48.237222,-10.422778
